order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-23,PL_282,188594,353631,LD-AQ-B0-B19-04-B3,47
2025-11-23,PL_282,6193,400418,LD-AQ-B0-B19-01-B2,48
2025-11-23,PL_282,6193,399046,LD-AQ-B0-B19-01-B2,49
2025-11-23,PL_282,119876,401312,LD-AQ-B0-B19-08-B2,50
2025-11-23,PL_282,119876,353631,LD-AQ-B0-B19-08-B2,51
2025-11-23,PL_282,119876,400418,LD-AQ-B0-B19-08-B2,52
2025-11-23,PL_282,82158,353631,LD-AQ-B0-B19-16-B2,53
2025-11-23,PL_282,82158,399046,LD-AQ-B0-B19-16-B2,54
2025-11-23,PL_282,82158,400418,LD-AQ-B0-B19-16-B2,55
2025-11-23,PL_282,5757,396766,LD-AR-B0-B20-06-B3,56
2025-11-23,PL_282,5757,401312,LD-AR-B0-B20-06-B3,57
2025-11-23,PL_282,757,353631,LD-AR-B0-B20-12-D2,58
2025-11-23,PL_282,757,400490,LD-AR-B0-B20-12-D2,59
2025-11-23,PL_282,1152,337626,LD-AR-B0-B20-18-E1,60
2025-11-23,PL_282,1152,401312,LD-AR-B0-B20-18-E1,61
2025-11-23,PL_282,1799,401312,LD-AR-B0-B20-02-B3,62
2025-11-23,PL_282,1799,400156,LD-AR-B0-B20-02-B3,63
2025-11-23,PL_282,1799,337626,LD-AR-B0-B20-02-B3,64
2025-11-23,PL_282,1958,337626,LD-AR-B0-B20-05-B2,65
2025-11-23,PL_282,6846,400490,LD-AS-B0-B21-03-B3,66
2025-11-23,PL_282,749,401312,LD-AS-B0-B21-15-B1,67
2025-11-23,PL_282,749,337626,LD-AS-B0-B21-15-B1,68
2025-11-23,PL_282,749,396766,LD-AS-B0-B21-15-B1,69
2025-11-23,PL_282,16491,400418,LD-AS-B0-B21-07-E2,70
2025-11-23,PL_282,16491,396766,LD-AS-B0-B21-07-E2,71
2025-11-23,PL_282,2340,337626,LD-AS-B0-B21-09-B3,72
2025-11-23,PL_282,2340,401312,LD-AS-B0-B21-09-B3,73
2025-11-23,PL_282,2340,400697,LD-AS-B0-B21-09-B3,74
2025-11-23,PL_282,240739,398161,LD-AS-B0-B21-13-C2,75
2025-11-23,PL_282,240739,400156,LD-AS-B0-B21-13-C2,76
2025-11-23,PL_282,240739,401312,LD-AS-B0-B21-13-C2,77
2025-11-23,PL_282,240739,353631,LD-AS-B0-B21-13-C2,78
2025-11-23,PL_282,2729,400418,LD-AS-B0-B21-13-C3,79
2025-11-23,PL_282,2729,400793,LD-AS-B0-B21-13-C3,80
2025-11-23,PL_282,248050,399046,LD-AS-B0-B21-03-D3,81
2025-11-23,PL_282,248050,395105,LD-AS-B0-B21-03-D3,82
2025-11-23,PL_282,248050,400697,LD-AS-B0-B21-03-D3,83
2025-11-23,PL_282,86676,400156,LD-AS-B0-B21-09-B2,84
2025-11-23,PL_282,86676,399046,LD-AS-B0-B21-09-B2,85
2025-11-23,PL_282,2009,400793,LD-AS-B0-B21-09-D3,86
2025-11-23,PL_282,2009,400418,LD-AS-B0-B21-09-C3,87
2025-11-23,PL_282,2009,337626,LD-AS-B0-B21-09-C3,88
