order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-27,PL_242,16120,400490,LD-AD-G1-B1-B4-16-B,29
2025-11-27,PL_242,16120,396766,LD-AD-G1-B1-B4-16-B,30
2025-11-27,PL_242,585,398161,LD-AD-G1-B1-B4-03-B,31
2025-11-27,PL_242,585,395105,LD-AD-G1-B1-B4-03-B,32
2025-11-27,PL_242,9815,401312,LD-AD-G1-B1-B4-18-B,33
2025-11-27,PL_242,5148,401312,LD-AD-G1-B1-B4-04-D,34
2025-11-27,PL_242,66031,400793,LD-AD-G1-B1-B4-02-E,35
2025-11-27,PL_242,66031,396766,LD-AD-G1-B1-B4-02-E,36
2025-11-27,PL_242,78278,337626,LD-AD-G1-B1-B4-04-A,37
2025-11-27,PL_242,78278,396766,LD-AD-G1-B1-B4-04-A,38
2025-11-27,PL_242,5873,337626,LD-AD-G1-B1-B4-12-B,39
2025-11-27,PL_242,5873,396766,LD-AD-G1-B1-B4-09-A,40
2025-11-27,PL_242,11524,400490,LD-AD-G1-B1-B4-08-D,41
2025-11-27,PL_242,567,401004,LD-AD-G1-B1-B4-08-F,42
2025-11-27,PL_242,41929,400156,LD-AD-G1-B1-B4-10-A,43
2025-11-27,PL_242,20188,396766,LD-AD-G1-B1-B4-03-C,44
2025-11-27,PL_242,3956,400156,LD-AD-G1-B1-B4-10-B,45
2025-11-27,PL_242,202991,337626,LD-AD-G1-B1-B4-13-F,46
2025-11-27,PL_242,95695,400156,LD-AD-G1-B1-B4-18-D,47
2025-11-27,PL_242,3954,337626,LD-AD-G1-B1-B4-03-B,48
2025-11-27,PL_242,3954,395105,LD-AD-G1-B1-B4-07-B,49
2025-11-27,PL_242,3953,395105,LD-AD-G1-B1-B4-09-E,50
2025-11-27,PL_242,3953,396766,LD-AD-G1-B1-B4-09-E,51
2025-11-27,PL_242,3949,396766,LD-AD-G1-B1-B4-03-E,52
2025-11-27,PL_242,4245,396766,LD-AD-G1-B1-B4-15-E,53
2025-11-27,PL_242,4245,395105,LD-AD-G1-B1-B4-15-E,54
2025-11-27,PL_242,141,395105,LD-AD-G1-B1-B4-01-E,55
2025-11-27,PL_242,547,396766,LD-AD-G1-B1-B4-14-A,56
2025-11-27,PL_242,5007,396766,LD-AD-G1-B1-B4-05-B,57
2025-11-27,PL_242,167245,337626,LD-AD-G1-B1-B4-06-B,58
2025-11-27,PL_242,101013,337626,LD-AE-G1-B1-B5-16-F,59
2025-11-27,PL_242,101013,400156,LD-AE-G1-B1-B5-16-F,60
2025-11-27,PL_242,101013,396766,LD-AE-G1-B1-B5-16-F,61
2025-11-27,PL_242,48328,396766,LD-AE-G1-B1-B5-04-A,62
2025-11-27,PL_242,48328,395105,LD-AE-G1-B1-B5-04-A,63
2025-11-27,PL_242,41924,398161,LD-AE-G1-B1-B5-04-A,64
2025-11-27,PL_242,20771,398161,LD-AE-G1-B1-B5-03-B,65
2025-11-27,PL_242,2159,396766,LD-AE-G1-B1-B5-04-D,66
2025-11-27,PL_242,1923,401312,LD-AE-G1-B1-B5-08-A,67
2025-11-27,PL_242,11809,395105,LD-AE-G1-B1-B5-09-E,68
2025-11-27,PL_242,207681,401312,LD-AE-G1-B1-B5-04-E,69
2025-11-27,PL_242,26937,337626,LD-AE-G1-B1-B5-03-F,70
2025-11-27,PL_242,11999,398161,LD-AE-G1-B1-B5-09-F,71
2025-11-27,PL_242,11051,395105,LD-AE-G1-B1-B5-16-A,72
2025-11-27,PL_242,11051,396766,LD-AE-G1-B1-B5-16-A,73
2025-11-27,PL_242,2700,337626,LD-AE-G1-B1-B5-02-A,74
2025-11-27,PL_242,94382,398161,LD-AE-G1-B1-B5-14-E,75
2025-11-27,PL_242,494,396766,LD-AE-G1-B1-B5-12-A,76
2025-11-27,PL_242,605,400793,LD-AE-G1-B1-B5-07-A,77
2025-11-27,PL_242,23771,396766,LD-AE-G1-B1-B5-16-B,78
