order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-24,PL_129,30115,395468,LD-AI-G3-A3-A9-05-A,32
2025-11-24,PL_129,8680,399816,LD-AI-G3-A3-A9-09-E,33
2025-11-24,PL_129,8680,395983,LD-AI-G3-A3-A9-09-E,34
2025-11-24,PL_129,2830,401309,LD-AJ-G3-A3-A10-07-E,35
2025-11-24,PL_129,2637,399816,LD-AK-G3-A3-A11-09-E,36
2025-11-24,PL_129,8436,395468,LD-AL-G3-A3-A12-03-C,37
2025-11-24,PL_129,8436,392424,LD-AL-G3-A3-A12-03-C,38
2025-11-24,PL_129,13741,395983,LD-AL-G3-A3-A12-09-F,39
2025-11-24,PL_129,13741,395468,LD-AL-G3-A3-A12-09-F,40
2025-11-24,PL_129,212000,395983,LD-AL-G3-A3-A12-03-C,41
2025-11-24,PL_129,212000,392424,LD-AL-G3-A3-A12-03-C,42
2025-11-24,PL_129,212000,396467,LD-AL-G3-A3-A12-03-C,43
2025-11-24,PL_129,20608,399816,LD-AL-G3-A3-A12-15-A,44
2025-11-24,PL_129,20608,392424,LD-AL-G3-A3-A12-15-A,45
2025-11-24,PL_129,23376,401309,LD-AL-G3-A3-A12-12-D,46
2025-11-24,PL_129,25650,395983,LD-AL-G3-A3-A12-12-E,47
2025-11-24,PL_129,25650,395468,LD-AL-G3-A3-A12-12-E,48
2025-11-24,PL_129,58734,399816,LD-AL-G3-A3-A12-03-D,49
2025-11-24,PL_129,58734,395983,LD-AL-G3-A3-A12-03-D,50
2025-11-24,PL_129,1259,399816,LD-AM-G3-A3-A15-11-B,51
2025-11-24,PL_129,11907,392424,LD-AM-A3-A15-14-B2,52
2025-11-24,PL_129,14199,400976,LD-AM-G3-A3-A13-15-D,53
2025-11-24,PL_129,48210,400976,LD-AM-A3-A15-08-E3,54
2025-11-24,PL_129,36,396467,LD-AM-G3-A3-A13-08-A,55
2025-11-24,PL_129,15525,400156,LD-AN-A3-A16-07-E3,56
2025-11-24,PL_129,34243,399816,LD-AN-A3-A16-05-C2,57
2025-11-24,PL_129,34243,394413,LD-AN-A3-A16-05-C2,58
2025-11-24,PL_129,259601,400156,LD-AN-A3-A16-12-A2,59
2025-11-24,PL_129,259601,395983,LD-AN-A3-A16-12-A2,60
2025-11-24,PL_129,4991,399816,LD-AN-A3-A16-01-D1,61
2025-11-24,PL_129,4566,400976,LD-AN-A3-A16-12-B1,62
2025-11-24,PL_129,3137,400976,LD-AN-A3-A16-15-D1,63
2025-11-24,PL_129,8095,394413,LD-AN-A3-A16-05-D1,64
2025-11-24,PL_129,1122,395983,LD-AN-A3-A16-10-B1,65
2025-11-24,PL_129,1024,392424,LD-AN-A3-A16-09-A3,66
2025-11-24,PL_129,1024,395983,LD-AN-A3-A16-09-A3,67
2025-11-24,PL_129,1024,400976,LD-AN-A3-A16-09-A3,68
2025-11-24,PL_129,1858,400976,LD-AN-A3-A16-12-D1,69
2025-11-24,PL_129,1259,399816,LD-AO-A3-A17-16-B3,70
2025-11-24,PL_129,1468,395983,LD-AO-A3-A17-05-B2,71
2025-11-24,PL_129,1468,395468,LD-AO-A3-A17-05-B2,72
2025-11-24,PL_129,41238,399816,LD-AQ-A3-A19-04-A1,73
2025-11-24,PL_129,41238,394413,LD-AQ-A3-A19-04-A1,74
2025-11-24,PL_129,41238,400156,LD-AQ-A3-A19-04-A1,75
2025-11-24,PL_129,202007,400156,LD-AQ-A3-A19-12-A2,76
2025-11-24,PL_129,202007,396467,LD-AQ-A3-A19-12-A2,77
2025-11-24,PL_129,12869,394413,LD-AQ-A3-A19-10-B2,78
2025-11-24,PL_129,12869,392424,LD-AQ-A3-A19-10-B2,79
2025-11-24,PL_129,192514,400156,LD-AR-A3-A20-02-B1,80
2025-11-24,PL_129,564,395983,LD-AS-A3-A21-05-D1,81
2025-11-24,PL_129,564,392424,LD-AS-A3-A21-05-D1,82
2025-11-24,PL_129,122481,401309,LD-AS-A3-A21-01-E2,83
2025-11-24,PL_129,122481,399816,LD-AS-A3-A21-01-E2,84
2025-11-24,PL_129,17180,399816,LD-AC-G3-A3-A3-05-B,85
2025-11-24,PL_129,17180,395983,LD-AC-G3-A3-A3-05-B,86
2025-11-24,PL_129,13519,399816,LD-AC-G3-A3-A3-05-C,87
2025-11-24,PL_129,13519,396467,LD-AC-G3-A3-A3-05-C,88
