order_date,picklist_no,sku,store_id,bin,bin_rank
2025-12-05,PL_359,268976,399046,LD-AH-G1-B1-B8-14-D,26
2025-12-05,PL_359,404,395105,LD-AH-G1-B1-B8-03-C,27
2025-12-05,PL_359,404,396766,LD-AH-G1-B1-B8-03-C,28
2025-12-05,PL_359,22698,399046,LD-AH-G1-B1-B8-05-D,29
2025-12-05,PL_359,22698,399046,LD-AH-G1-B1-B8-03-A,30
2025-12-05,PL_359,16597,399046,LD-AH-G1-B1-B8-02-D,31
2025-12-05,PL_359,117,337626,LD-AI-G1-B1-B9-12-A,32
2025-12-05,PL_359,264,395105,LD-AI-G1-B1-B9-15-E,33
2025-12-05,PL_359,2211,395105,LD-AI-G1-B1-B9-18-E,34
2025-12-05,PL_359,217067,337626,LD-AI-G1-B1-B9-01-C,35
2025-12-05,PL_359,11051,337626,LD-AI-G1-B1-B9-18-C,36
2025-12-05,PL_359,11051,395105,LD-AI-G1-B1-B9-18-C,37
2025-12-05,PL_359,236397,395105,LD-AJ-G1-B1-B10-16-F,38
2025-12-05,PL_359,236397,337626,LD-AJ-G1-B1-B10-16-F,39
2025-12-05,PL_359,212571,400418,LD-AJ-G1-B1-B10-13-B,40
2025-12-05,PL_359,212571,399046,LD-AJ-G1-B1-B10-13-B,41
2025-12-05,PL_359,77049,400156,LD-AJ-G1-B1-B10-06-E,42
2025-12-05,PL_359,182755,396766,LD-AJ-G1-B1-B10-02-A,43
2025-12-05,PL_359,1033,398161,LD-AJ-G1-B1-B10-18-C,44
2025-12-05,PL_359,5872,337626,LD-AK-G1-B1-B11-01-B,45
2025-12-05,PL_359,202132,400490,LD-AK-G1-B1-B11-05-A,46
2025-12-05,PL_359,4919,400156,LD-AK-G1-B1-B11-06-F,47
2025-12-05,PL_359,808,400697,LD-AK-G1-B1-B11-06-A,48
2025-12-05,PL_359,808,395105,LD-AK-G1-B1-B11-06-A,49
2025-12-05,PL_359,77049,400156,LD-AK-G1-B1-B11-02-C,50
2025-12-05,PL_359,896,400697,LD-AK-G1-B1-B11-08-A,51
2025-12-05,PL_359,896,396766,LD-AK-G1-B1-B11-08-A,52
2025-12-05,PL_359,22593,337626,LD-AK-G1-B1-B11-06-C,53
2025-12-05,PL_359,22593,396766,LD-AK-G1-B1-B11-06-C,54
2025-12-05,PL_359,1289,396766,LD-AK-G1-B1-B11-17-A,55
2025-12-05,PL_359,102832,337626,LD-AM-G1-B1-B13-02-E,56
2025-12-05,PL_359,102832,396766,LD-AM-G1-B1-B13-02-E,57
2025-12-05,PL_359,102832,395105,LD-AM-G1-B1-B13-02-E,58
2025-12-05,PL_359,237405,395105,LD-AM-G1-B1-B13-04-B,59
2025-12-05,PL_359,786,396766,LD-AM-G1-B1-B15-15-A,60
2025-12-05,PL_359,1416,396766,LD-AM-G1-B1-B15-01-F,61
2025-12-05,PL_359,20273,395105,LD-AM-G1-B1-B15-13-D,62
2025-12-05,PL_359,1770,337626,LD-AM-G1-B1-B15-11-B,63
2025-12-05,PL_359,6769,395105,LD-AM-G1-B1-B13-14-E,64
2025-12-05,PL_359,6769,400697,LD-AM-G1-B1-B13-14-E,65
2025-12-05,PL_359,4132,399046,LD-AM-G1-B1-B15-01-D,66
2025-12-05,PL_359,4132,395105,LD-AM-G1-B1-B15-01-D,67
2025-12-05,PL_359,229324,395105,LD-AM-G1-B1-B13-16-A,68
2025-12-05,PL_359,15047,396766,LD-AM-G1-B1-B13-05-B,69
2025-12-05,PL_359,18871,337626,LD-AM-G1-B1-B13-14-F,70
2025-12-05,PL_359,1301,400490,LD-AM-G1-B1-B13-05-C,71
2025-12-05,PL_359,16120,337626,LD-AN-G1-B1-B12-17-B,72
2025-12-05,PL_359,118,396766,LD-AN-G1-B1-B14-01-A,73
2025-12-05,PL_359,17949,399046,LD-AN-G1-B1-B12-08-C,74
2025-12-05,PL_359,114582,395105,LD-AN-G1-B1-B12-11-E,75
2025-12-05,PL_359,114582,400697,LD-AN-G1-B1-B12-11-E,76
2025-12-05,PL_359,580,400793,LD-AN-G1-B1-B12-07-E,77
2025-12-05,PL_359,4801,395105,LD-AN-G1-B1-B14-06-C,78
2025-12-05,PL_359,4801,337626,LD-AN-G1-B1-B14-06-C,79
2025-12-05,PL_359,4286,395105,LD-AN-G1-B1-B12-15-A,80
2025-12-05,PL_359,4286,400697,LD-AN-G1-B1-B12-15-A,81
2025-12-05,PL_359,1830,396766,LD-AN-G1-B1-B14-07-E,82
2025-12-05,PL_359,1830,395105,LD-AN-G1-B1-B14-07-E,83
2025-12-05,PL_359,2326,396766,LD-AN-G1-B1-B14-18-F,84
2025-12-05,PL_359,11507,337626,LD-AN-G1-B1-B14-05-D,85
2025-12-05,PL_359,1042,395105,LD-AN-G1-B1-B12-10-C,86
