order_date,picklist_no,sku,store_id,bin,bin_rank
2025-11-14,PL_168,23455,400976,LD-AR-E0-E20-13-B1,75
2025-11-14,PL_168,23455,399816,LD-AR-E0-E20-13-B1,76
2025-11-14,PL_168,10798,400156,LD-AR-E0-E20-13-E2,77
2025-11-14,PL_168,10798,396467,LD-AR-E0-E20-13-E2,78
2025-11-14,PL_168,4452,400698,LD-AR-E0-E20-04-E1,79
2025-11-14,PL_168,206291,394413,LD-AR-E0-E20-14-B1,80
2025-11-14,PL_168,246398,395983,LD-AR-E0-E20-16-B1,81
2025-11-14,PL_168,246398,401309,LD-AR-E0-E20-16-B1,82
2025-11-14,PL_168,22172,396446,LD-AR-E0-E20-16-D3,83
2025-11-14,PL_168,156569,395468,LD-AR-E0-E20-06-E2,84
2025-11-14,PL_168,156569,396446,LD-AR-E0-E20-06-E2,85
2025-11-14,PL_168,4060,401309,LD-AR-E0-E20-11-D1,86
2025-11-14,PL_168,4059,392424,LD-AR-E0-E20-16-C1,87
2025-11-14,PL_168,4059,395983,LD-AR-E0-E20-08-C1,88
2025-11-14,PL_168,13841,392424,LD-AR-E0-E20-14-C1,89
2025-11-14,PL_168,13841,396467,LD-AR-E0-E20-14-C1,90
2025-11-14,PL_168,4058,399816,LD-AR-E0-E20-06-D3,91
2025-11-14,PL_168,4058,392424,LD-AR-E0-E20-06-D3,92
2025-11-14,PL_168,210879,395468,LD-AR-E0-E20-16-B3,93
2025-11-14,PL_168,210879,395983,LD-AR-E0-E20-16-B3,94
2025-11-14,PL_168,244816,400698,LD-AR-E0-E20-01-D2,95
2025-11-14,PL_168,164051,396446,LD-AS-E0-E22-23-D,96
2025-11-14,PL_168,164051,392424,LD-AS-E0-E22-23-D,97
